gx,gy,gz,time,ang
1229,1510,-4284,832275149,104.07320162891415
1227,1533,-4292,832275684,104.10825329069448
1224,1561,-4299,832276247,104.14521475131815
1215,1590,-4296,832276782,104.18033064473862
1015,1794,-4131,832283528,104.60827844606276
1076,1776,-3854,832292709,105.15194539043746
1082,1776,-3841,832293266,105.1848346830821
1096,1775,-3826,832293869,105.22029858940795
1107,1767,-3811,832294428,105.25304126666381
948,1697,-3660,832299990,105.56639277967936
917,1695,-3654,832300526,105.59656052513887
255,1750,-3716,832309723,106.12762142678291
190,1752,-3737,832310285,106.16028945789218
68,1710,-3756,832311381,106.22436814781794
-1113,537,-4016,832319719,106.74263185496073
-1210,454,-4053,832320274,106.77743937944764
-1326,351,-4102,832320809,106.81138521758974
-1903,-255,-4657,832326529,107.22186255934761
-527,97,-6226,832341146,108.6103146513356
-431,107,-6279,832341681,108.6615344131306
-348,110,-6321,832342232,108.71460741791729
